component,source_path,stage,step,value,variant
anatomy_scale1_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2300,0.9844444394111633,m7_scar_precision_edema_safe
anatomy_scale2_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2300,0.5254279375076294,m7_scar_precision_edema_safe
anatomy_scale3_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2300,0.9844444394111633,m7_scar_precision_edema_safe
edema_scale0_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2300,0.9811111092567444,m7_scar_precision_edema_safe
edema_scale1_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2300,0.9811111688613892,m7_scar_precision_edema_safe
edema_scale2_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2300,0.7014285922050476,m7_scar_precision_edema_safe
edema_scale3_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2300,0.11373499780893326,m7_scar_precision_edema_safe
scar_scale0_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2300,0.8699177503585815,m7_scar_precision_edema_safe
scar_scale1_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2300,0.17180083692073822,m7_scar_precision_edema_safe
scar_scale2_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2300,0.9833333492279053,m7_scar_precision_edema_safe
scar_scale3_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2300,0.9833333492279053,m7_scar_precision_edema_safe
loss_anatomy_union_lv_rv,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2400,1.1814067363739014,m7_scar_precision_edema_safe
loss_scar_proposal,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2400,0.1507227122783661,m7_scar_precision_edema_safe
loss_edema_proposal_t2_present_only,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2400,-0.0,m7_scar_precision_edema_safe
loss_scar_refiner_roi,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2400,0.5265852212905884,m7_scar_precision_edema_safe
loss_edema_refiner_t2_present_roi,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2400,-0.0,m7_scar_precision_edema_safe
loss_anchor_preservation_outside_roi,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2400,0.0010248186299577355,m7_scar_precision_edema_safe
loss_branch_arbitration_consistency,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2400,0.0,m7_scar_precision_edema_safe
loss_bounded_correction,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2400,3.9421634674072266,m7_scar_precision_edema_safe
loss_component_remote_fp,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2400,0.0013720692368224263,m7_scar_precision_edema_safe
loss_no_t2_edema_safety,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2400,0.0001350797392660752,m7_scar_precision_edema_safe
loss_dictionary_entropy_coverage_load_balance,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2400,0.004074066411703825,m7_scar_precision_edema_safe
loss_prototype_diversity_margin,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2400,0.07511596381664276,m7_scar_precision_edema_safe
m6_expanded_total_loss,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2400,1.953805685043335,m7_scar_precision_edema_safe
anatomy_scale0_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2400,0.9894118309020996,m7_scar_precision_edema_safe
anatomy_scale1_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2400,0.9894118309020996,m7_scar_precision_edema_safe
anatomy_scale2_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2400,0.7448573112487793,m7_scar_precision_edema_safe
anatomy_scale3_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2400,0.9894117712974548,m7_scar_precision_edema_safe
edema_scale0_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2400,0.0,m7_scar_precision_edema_safe
edema_scale1_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2400,0.0,m7_scar_precision_edema_safe
edema_scale2_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2400,0.0,m7_scar_precision_edema_safe
edema_scale3_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2400,0.0,m7_scar_precision_edema_safe
scar_scale0_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2400,0.8679643273353577,m7_scar_precision_edema_safe
scar_scale1_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2400,0.9858824610710144,m7_scar_precision_edema_safe
scar_scale2_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2400,0.9858824014663696,m7_scar_precision_edema_safe
scar_scale3_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2400,0.9858824014663696,m7_scar_precision_edema_safe
loss_anatomy_union_lv_rv,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2500,0.35630711913108826,m7_scar_precision_edema_safe
loss_scar_proposal,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2500,0.05116957426071167,m7_scar_precision_edema_safe
loss_edema_proposal_t2_present_only,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2500,-0.0,m7_scar_precision_edema_safe
loss_scar_refiner_roi,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2500,0.25411248207092285,m7_scar_precision_edema_safe
loss_edema_refiner_t2_present_roi,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2500,-0.0,m7_scar_precision_edema_safe
loss_anchor_preservation_outside_roi,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2500,0.00027123678592033684,m7_scar_precision_edema_safe
loss_branch_arbitration_consistency,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2500,0.0,m7_scar_precision_edema_safe
loss_bounded_correction,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2500,3.941349506378174,m7_scar_precision_edema_safe
loss_component_remote_fp,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2500,0.007653634063899517,m7_scar_precision_edema_safe
loss_no_t2_edema_safety,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2500,0.0001350797392660752,m7_scar_precision_edema_safe
loss_dictionary_entropy_coverage_load_balance,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2500,0.002616791520267725,m7_scar_precision_edema_safe
loss_prototype_diversity_margin,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2500,0.09693065285682678,m7_scar_precision_edema_safe
m6_expanded_total_loss,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2500,0.7612127065658569,m7_scar_precision_edema_safe
anatomy_scale0_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2500,0.9850000143051147,m7_scar_precision_edema_safe
anatomy_scale1_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2500,0.9850000143051147,m7_scar_precision_edema_safe
anatomy_scale2_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2500,0.7364714741706848,m7_scar_precision_edema_safe
anatomy_scale3_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2500,0.9128943681716919,m7_scar_precision_edema_safe
edema_scale0_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2500,0.0,m7_scar_precision_edema_safe
edema_scale1_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2500,0.0,m7_scar_precision_edema_safe
edema_scale2_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2500,0.0,m7_scar_precision_edema_safe
edema_scale3_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2500,0.0,m7_scar_precision_edema_safe
scar_scale0_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2500,0.8641960620880127,m7_scar_precision_edema_safe
scar_scale1_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2500,0.9031480550765991,m7_scar_precision_edema_safe
scar_scale2_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2500,0.9850000143051147,m7_scar_precision_edema_safe
scar_scale3_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2500,0.9850000143051147,m7_scar_precision_edema_safe
loss_anatomy_union_lv_rv,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2600,0.03640110045671463,m7_scar_precision_edema_safe
loss_scar_proposal,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2600,0.0032098405063152313,m7_scar_precision_edema_safe
loss_edema_proposal_t2_present_only,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2600,-0.0,m7_scar_precision_edema_safe
loss_scar_refiner_roi,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2600,0.5007296204566956,m7_scar_precision_edema_safe
loss_edema_refiner_t2_present_roi,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2600,-0.0,m7_scar_precision_edema_safe
loss_anchor_preservation_outside_roi,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2600,0.33332544565200806,m7_scar_precision_edema_safe
loss_branch_arbitration_consistency,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2600,0.0,m7_scar_precision_edema_safe
loss_bounded_correction,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2600,3.9814164638519287,m7_scar_precision_edema_safe
